ParkName,ParkCode,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_91,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_96,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_35,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_84,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_95,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_183,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_180,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_173,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_187,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_175,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_182,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_187,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_182,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_106,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_5,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_6,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_173,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_12,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_97,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_13,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_97,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_107,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_96,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_96,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_96,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_95,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_94,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_94,WICRInvPla2006Aug22,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_93,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_97,WICRInvPla2013Jun17,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_45,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_17,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_133,WICRInvPla2016Jul20,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_40,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_35,WICRInvPla2020Jul14,multiflora rose,Rosa multiflora,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_18,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_70,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_142,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_42,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_71,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_42,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_82,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_69,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_13,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_151,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_109,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_68,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_9,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_110,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_86,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_86,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_142,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_40,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_94,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_40,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_183,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_81,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_84,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_83,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_13,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_60,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_46,WICRInvPla2016Jul20,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_131,WICRInvPla2013Jun17,tall fescue,Schedonorus arundinaceus,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_59,WICRInvPla2020Jul14,tall fescue,Schedonorus arundinaceus,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2020Jul14,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2016Jul20,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2013Jun17,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2016Jul20,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,WICRInvPla2020Jul14,crownvetch,Securigera varia,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2016Jul20,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_106,WICRInvPla2013Jun17,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_38,WICRInvPla2020Jul14,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_42,WICRInvPla2016Jul20,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2006Aug22,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2020Jul14,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_38,WICRInvPla2016Jul20,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_106,WICRInvPla2016Jul20,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2006Aug22,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_171,WICRInvPla2013Jun17,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_186,WICRInvPla2020Jul14,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_119,WICRInvPla2006Aug22,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_55,WICRInvPla2006Aug22,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,WICRInvPla2013Jun17,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2016Jul20,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2013Jun17,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2020Jul14,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2013Jun17,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_190,WICRInvPla2020Jul14,crownvetch,Securigera varia,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_48,WICRInvPla2016Jul20,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2020Jul14,crownvetch,Securigera varia,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2013Jun17,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_190,WICRInvPla2016Jul20,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_106,WICRInvPla2020Jul14,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,WICRInvPla2013Jun17,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2013Jun17,crownvetch,Securigera varia,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2020Jul14,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_190,WICRInvPla2013Jun17,crownvetch,Securigera varia,7,3000
Wilson's Creek National Battlefield,WICR,WICR_InvPla_133,WICRInvPla2016Jul20,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2013Jun17,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_92,WICRInvPla2013Jun17,crownvetch,Securigera varia,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_43,WICRInvPla2016Jul20,crownvetch,Securigera varia,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_191,WICRInvPla2013Jun17,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_194,WICRInvPla2013Jun17,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_160,WICRInvPla2016Jul20,field sowthistle,Sonchus arvensis,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2016Jul20,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2013Jun17,field sowthistle,Sonchus arvensis,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_6,WICRInvPla2016Jul20,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_8,WICRInvPla2016Jul20,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2013Jun17,field sowthistle,Sonchus arvensis,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_161,WICRInvPla2016Jul20,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_161,WICRInvPla2013Jun17,field sowthistle,Sonchus arvensis,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_106,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2006Aug22,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_117,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_119,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_102,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_117,WICRInvPla2006Aug22,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_117,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2006Aug22,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_111,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_134,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_160,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_132,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_133,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_151,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_151,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_151,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_86,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_162,WICRInvPla2016Jul20,Johnsongrass,Sorghum halepense,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2006Aug22,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2013Jun17,Johnsongrass,Sorghum halepense,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_119,WICRInvPla2020Jul14,Johnsongrass,Sorghum halepense,2,5
